"REAL","ARM","OLS","MAG","DFM","RDG","RDG2","LAS","LAS2","RFM","BMA","ESMB"
0.9885108922709662,1.6894165586939587,2.248618386402183,1.6632430131956315,1.7169341176965291,1.8872436088919373,1.7625403698922797,1.9094164629542973,2.026675831312204,1.339133181742442,2.423126525707454,1.8030099426057857
1.4485990031547935,1.5023268829924334,2.4795598809511215,1.4626105823807483,1.5668336274330614,1.812029922369515,1.7231100895211513,1.9396962158838151,2.0410447805894387,1.3381180932017533,2.2201550602959164,1.6934570166306433
1.666277930680593,1.594925368284971,2.092100033552847,1.5613386566035692,1.6401367590108336,1.8561034887996832,1.6956843422211891,1.917961468917431,2.0161298367418237,1.3255840134675452,2.0082698411108013,1.6917241167772477
1.6932734757744594,1.7530001812598137,1.8756347790268868,1.7247001266864355,1.7090095039923425,1.8489821966433209,1.6553900162987607,1.7846580151812717,1.9409160619202865,1.287356171424336,1.8733198902259178,1.7062417074011273
1.966877558615554,1.8112083235900875,1.7776405381759044,1.7752807356386746,1.7354783655017614,1.9167248939361543,1.6570758270149062,2.003663877028094,2.08313989027261,1.18487107631968,1.8570101317065677,1.7291520500063267
1.837726347867319,1.6437379041155933,1.6429513362004464,1.606050519602692,1.6402344414111496,1.7804085820634719,1.5848746775830929,1.916389160220279,2.0173825124196,1.2866080077072863,1.6598185110346786,1.6341009391248704
1.9301794695718577,1.4761338048531853,1.7486083853205474,1.441413950585201,1.5177824456141176,1.67204582523121,1.5888998431626713,1.7468745495681013,1.902099037072404,1.2541345268825046,1.7335698492956768,1.5591476367808228
2.0127138276775813,1.3510333990499412,1.6288245337439706,1.3262703857800175,1.4161120047620486,1.4817610163547186,1.529131433280083,1.5156382431643753,1.7921504461086546,1.291099257319878,1.6285990743165764,1.4763422858024569
1.987453505801362,1.5706872730848669,1.9161691358189905,1.5510958195122742,1.60912020800042,1.547896212375789,1.5582035985737674,1.7437585334521704,1.9554505877733268,1.3014330385911292,2.1308320443028697,1.6681175099769505
1.81205264373121,1.7310680750949878,1.8664390717185972,1.721966951468922,1.7191365508091212,1.6343281348319123,1.5761959861668524,1.7904621604083104,1.9969830363599541,1.2828908125119955,2.059939192080005,1.726882943498834
1.6639486995218,1.7788158041286568,2.143897292985373,1.7635586148437816,1.7229098940540657,1.5926384934272166,1.617932214367118,1.801248401941986,2.011592513893997,1.4751195686483334,2.0951188738389077,1.7807210691106943
1.4564268748503917,1.5250506213573383,2.7718491000126004,1.4942025615138568,1.478644072891758,1.5542691800916402,1.720428473557716,1.8973829648240823,2.075201026545288,1.4798835592211077,2.7755979250726193,1.7927154628799549
1.3087994705979433,1.768960205515652,2.7446497268755086,1.7478580018569143,1.732085706669424,1.7650272062812302,1.8043755918121605,2.165923405026712,2.1975280063787785,1.5547896430140993,2.760743347494147,1.9380486432487394
0.9321100917431213,1.9971549718965538,2.844440272032284,1.9984661234811214,1.921805473876068,1.8997964311169855,1.9129419697576049,2.194262280739504,2.2314704179553897,1.803177325844676,3.1924121733140045,2.151061208017917
0.5185429492817306,2.0785160852068456,2.9778486241418425,2.0846046309211834,2.0081050543606924,1.9396139601807023,1.9873853875343406,2.4160990101293534,2.380815139604848,1.8605374640848402,3.3202708595773918,2.2457478030414486
-0.08420590173539022,2.016886380870475,2.604121326629191,2.033818673303798,1.9693677059973795,1.822338696146476,1.8833234748933358,2.2175757141311485,2.261802284633763,1.7866977835162765,2.710024649396963,2.0945601360874275
-1.239035087719298,2.0688705786500314,2.7086324922302056,2.0857896558543234,2.038515312531878,1.961873909747638,1.980498645741007,2.2840893615438613,2.272149902926963,1.7539028845645475,2.79426979583927,2.141999539444003
-0.8573021487391808,1.928354240443284,3.118654629074518,1.9460310577955908,1.9391797933628525,1.9468738943209527,2.009269516273863,2.42597298019486,2.34207106015769,1.62322392979714,3.2769111788741894,2.1521486823863727
-0.69397519951786,1.9041061011211713,3.1442013380860163,1.9111917679611161,1.9551948288917265,1.990142684004459,1.9499669702800198,2.615941008900641,2.4429500603579495,1.5369294624031122,3.3734014688010863,2.1533915228308826
-0.6045220440515475,1.7786394518745068,3.559589657792722,1.7873217692295882,1.870300081433342,2.0876498129011036,1.9968801663002564,2.894155782003596,2.6394547341695453,1.6388862814608018,4.132173699938468,2.2633794549152157
-0.010965413259023116,1.5916392166525577,3.2422806710581487,1.5972460892704816,1.7641358581217519,1.8723038606375888,1.7746982234177122,2.758937204508631,2.458208691871858,1.4390516811077354,3.565130149622817,2.027158558580702
0.7563409944144617,1.2616398016952854,3.373184367328233,1.2459757394922255,1.5965658830165679,1.646904282357077,1.6385957247837346,2.8112249321821405,2.458026809062382,1.4402931369359735,3.3023848075286653,1.849068843216405
1.870138467479432,0.7084685613961818,4.149776605425116,0.6967244906468021,1.217259486983914,1.410857176879093,1.5535237329250051,2.8092059097685067,2.3717218141058636,1.4528054054461668,3.98962720033802,1.712875813120279
1.532897635482433,0.7742767280571647,3.573462841002789,0.7749446015032505,1.3059744805218267,1.289563894894603,1.4908816943440184,2.695039751236936,2.260148631095494,1.2043563158161477,3.5327570029656408,1.620477064900506
1.086737405391558,0.7738799820968782,3.3593731309969543,0.7753799679988498,1.2260501323657143,1.2237174569467484,1.5089261665685625,2.485588862806886,2.0291107801749724,1.1666030193094885,3.3832541682932464,1.551886316686816
1.062494847815909,0.6476525005942219,3.2788164442263135,0.6496940416265437,1.144237441341531,1.1586923306499666,1.5375123514400817,2.35985077817462,1.9094639658429928,1.1515496765178128,3.1162749273100054,1.450912129239027
0.8060020652660871,0.7186958261659898,3.78666266025311,0.7066558720692389,1.159825536132236,1.121684548746737,1.5165912689307024,2.0598668449545636,1.9168241417407847,1.7572897607397795,3.1018680691319,1.5539643535586614
0.3119783257163,0.78556924361985,3.787801037757777,0.7641578521194935,1.2250961214910836,1.1505061240137595,1.531132362166825,2.0095078997945297,1.9262744937328504,1.684282118370612,2.163318526630592,1.439975816875901
0.35890288670876735,0.7685500690170395,2.9254837256149964,0.7634265475929726,1.224899788958722,1.1044483576738735,1.556589547481854,1.972508128870174,1.896663641982326,1.6933105010585832,2.4187683945781293,1.4746012129528037
0.2860292041283241,0.7922343566465,2.7054597527794546,0.7938443124436267,1.3004515719858851,1.118850364718975,1.5181660278150844,1.8986812643953361,1.8624485678557625,1.6602401525855077,2.3673710113286686,1.4706794286658622
0.5777976250147976,0.6768644333039511,3.343036628868815,0.6998803461173441,1.219982957167086,1.085608524535831,1.6679241662487467,2.0461603949383034,2.1338641842492483,1.69532045474834,2.8177500232265427,1.5587980807230368
1.153457182685358,0.70593854688739,2.949893613162664,0.7295395190960896,1.2195533780320411,1.009667727285066,1.6738699030233046,1.999657060713511,2.163782587086531,1.717809818298488,2.2502535253865905,1.4943924682586334
1.2596705197050806,0.8478682436634803,2.694893364707777,0.8592581348399599,1.314948261195875,1.1228474289420058,1.604008045903404,1.91693305528485,2.0532724296739384,1.6858589720011212,2.10261727527804,1.495404480365117
1.675865712151836,0.9603429349344619,2.749326936496461,0.9920520932805299,1.4004946744062123,1.158118800776632,1.5978245823592312,1.7813876375375413,2.0627333635416876,1.641194862698469,1.6840432917170165,1.4769551147053726
1.5585218593147765,1.443256710284268,1.8083192452544874,1.4729720904754189,1.78380920241091,1.427654525348479,1.4724723355332847,1.9213296366934167,1.970948269014959,1.4826362526676953,1.0430602209683058,1.5241650116221204
1.9993450734972829,1.2702188191460873,2.074454400704811,1.2923918646244434,1.6922014704682802,1.5219636386287752,1.314918449921785,1.9274113229334486,1.7598387434414056,1.3552349943047401,0.9998947686402132,1.3835284443638507
2.1645887099705607,1.205932467296193,1.5530049786658202,1.2180915694043857,1.649456670020906,1.3300771119635066,1.2865805062334617,1.8222278534616794,1.952478488092714,1.2119501062317894,1.3356037072891915,1.4085847877955202
1.9585107346680175,1.438489451385073,1.330607723534014,1.4441585868249394,1.7851792518621994,1.4262241808619442,1.2749546531572629,1.8177583041902285,1.9288128972564311,1.1031246226688245,0.9566024174143654,1.4187602686527279
1.7637162858848754,1.3767729137864695,1.2465326996761066,1.3896172579805999,1.7073850265342196,1.456340421056772,1.3242502848576683,1.9019956895151684,1.9822953482465049,1.4136310803638386,1.0729302149947677,1.4666974466805813
1.8534241378687533,1.3455848344946735,1.2015963591158279,1.3431099325268843,1.6263912647019438,1.410378965928893,1.3698085992582354,2.0426438127022264,2.153215569559934,1.3930354202281494,1.2559205564264875,1.498152311028044
2.4884285366272074,1.3166662175324861,1.555401856864611,1.302332638468498,1.6089070880921517,1.2995214521662064,1.2979838643004031,1.9175210710330637,2.2244953567077803,1.3063943742196293,1.7438483183518567,1.542946836810401
2.3307965956680388,1.4718753521902261,2.161049020762811,1.4552554902192125,1.7144718186505563,1.4300250486968273,1.3238298895361937,2.0230977067873757,2.17814575325949,1.1791389062114672,1.366458455164968,1.5270250950331592
1.4707601024857464,1.6659758211135802,1.4088548746676024,1.6318908460745178,1.809447282640864,1.4460582133612576,1.2359451166610893,1.8310533608322088,2.0081660350427026,1.1748384542232602,0.9108267856857517,1.4910129059202524
1.4909707457545274,1.8229661835157562,1.5780478541160883,1.783866221154454,1.8903035262945684,1.5465437347895425,1.2904750963707328,1.8550840562769149,1.9217070275573245,1.3484594812523096,2.0351663029213265,1.7275634055809246
1.2533957341509971,1.7870307013899343,1.1550391002513378,1.7538370939474603,1.828243511577476,1.4962147721344796,1.192806107294261,1.7496712822655092,1.9186127417356131,1.1890379713840284,1.5224989889762564,1.5988667309007187
0.9701091820297325,2.0002357337279033,1.510797936648342,1.9550495099587113,1.8502643454008814,1.7146242157662028,1.3367322226840737,1.9051388445293997,1.936804516431463,1.0711882394853467,1.6250603670289854,1.6821907049596234
0.31725662139518995,2.2194296614464086,1.4298738836367009,2.19065434866421,1.9028775709020047,1.8361578756970471,1.4397980548656424,1.920315331833061,2.001572166544845,1.468552204586059,1.6137577740730544,1.833805968726032
0.5341452340891895,2.3403487697153658,0.6747851612435559,2.3240723857847208,1.9212940626207218,1.870653855989233,1.4807683568076848,1.9579450189705463,2.0801627617702283,1.3906363684314471,1.5625232352350802,1.871400848623607
1.8277065317305219,2.0486798032217184,1.2170319357308679,2.0354384524689637,1.7022208050915708,1.7787498998804567,1.5744709567937598,1.879486687663724,2.007535874838374,1.4099449619015574,1.9061413184895313,1.812061738972211
1.6758383644102093,1.970305219971239,1.3628863267387692,1.9486068184196987,1.6697742515211962,1.7737393382170936,1.5991599766594757,1.9859469108312573,2.024693724060912,1.370452656834903,2.451315965117716,1.8620440875121629
2.2791261270893592,1.7882368246221056,1.3826713059412663,1.7625387288832122,1.629490645771413,1.5886317611907124,1.5359049824489142,1.9256925593292926,2.012731551404815,1.432841496695167,1.4010060189122109,1.6518214641054052
2.4189095313585707,1.7047879264641952,1.6430433810317318,1.701675174007806,1.64627440764023,1.5508705245996142,1.4496080949157835,1.739691998663297,1.842873078420692,1.3422951520561173,2.1987958260503455,1.6980442370793098
