1,1.6032076627523417,17.90979184258811,-2.9659576907177208,1.860636476282039
1,1.4496791978602475,20.59525160910406,-2.129929376746034,2.5448556680137493
1,1.5519810767443842,19.153827962397266,-2.028841734168177,2.4066780354254718
1,1.674717905246197,17.610091653212006,-0.8424048606438861,2.976417560330521
1,1.977740955721845,14.84177246594669,-1.348950258829503,2.7278868780673804
1,2.2321154300265422,13.672499921075346,-0.9841203590297845,6.64682172515629
1,2.481059986933458,12.536978021053569,-1.509828479220582,9.272609868581142
1,2.8009617086875704,10.199542487922757,-1.7990721145943276,9.84979454646248
1,3.013892514912191,8.825123261699849,-1.1255147714696871,12.30016464026513
1,3.089411206048547,6.926943620414024,-1.202628183558124,9.603171937266943
1,3.43495577462795,5.19113851060111,-0.3799299911483063,11.591739960039757
1,3.145716471421849,5.098120689856154,0.32008561013361536,11.177248651131837
1,2.698545351448838,1.8359576428264979,0.805465386057068,11.476564007970456
1,2.8484229870318,1.12786544550343,1.824039905406127,16.48460750140801
1,2.75984068970893,2.7461000571565233,4.5636896089738395,18.62468627575462
1,3.1089991559129326,2.982344959629547,5.2452786550604005,20.15576347097665
1,3.1927212982852438,1.6210063623698603,5.4501192476469855,20.5694738473574
1,2.7203522742823716,-0.42059860639560265,8.96833621857289,21.00875815322155
1,2.8530005981243822,-1.7558634509838251,8.505612085486124,19.866055052605994
1,2.9672814942223558,-3.606181746469315,10.3722114800319,23.214235856105944
1,3.0727297893004812,-3.3649271354390917,11.656736656600746,22.526385772062568
1,2.855448311256874,-4.308555575335436,13.04485106706608,25.253593210917685
1,2.6231475931546444,-3.1500712873733545,14.090302664752162,25.624671694264535
1,2.5484043209104956,-3.92665640666404,15.778805567329314,30.053167177455478
1,2.7504857933866966,-3.3945432166479783,17.822278640068212,31.644866439033045
1,2.774746778490982,-4.386543854821271,16.483872205132712,28.522241179078932
1,2.857729330902463,-4.728802628012661,16.503553648370122,27.435467633330212
1,2.121718495596452,-5.612636007862028,16.247649221909597,27.50696178160068
1,2.083413886651868,-5.575418011034907,17.816461565633844,27.7469714063564
1,2.01982185002451,-4.313580059275086,17.574171196165747,25.118328578232237
1,1.3402845188723078,-2.4128055258640293,20.5156052645609,24.871459822462697
1,1.1113563346579691,1.9243487992081931,21.843602273947585,24.68872036218128
1,0.8866182484082707,2.066169906042751,26.11196738275629,25.874628243123524
1,0.8105197793958285,4.1191500411645485,32.67270203076604,26.74939336287509
1,0.8993298931670934,4.249167547144475,32.00687699981901,24.15686682742316
1,1.0388950952512732,8.009059575932977,27.604580444799865,19.19840691195106
1,0.6923425297038865,7.367829415885119,24.961260323009682,15.145946494622041
1,0.21557771379751456,8.21281646264799,27.503030019244143,12.157679264050806
1,0.10658842238483901,9.020083062439323,24.0586207975316,10.836488490590973
1,0.4125642488786929,9.946584151397511,24.40158740648681,10.728010485184335
1,0.21010278303452035,8.965002688801812,24.78835948571679,10.926314904667333
1,-0.14014135514422543,7.4222196067753,23.690773596561346,10.149594025270197
1,-0.009959166768187533,7.4868099889041915,24.706031123739116,10.089878882531181
1,-0.028353404883436628,5.139391004547445,20.04236774492321,6.92710589959357
1,-0.05704278180365785,3.2429330160961536,14.286652148393912,4.219563362185813
1,-0.1217646695705965,4.561845372488236,10.98667220764316,1.239359366880949
1,-0.41741127024695457,3.361312332672764,10.401242238166013,1.6033916143754094
1,-0.7043259787338285,1.851934985849101,10.088862470419027,1.998880972630177
1,-0.799688491339341,2.0759894565148214,13.638448134586977,5.366222447364745
