BMA,DFM2,LAS,LAS2,RDF,RDF2,RDG,RDG2,REAL,DFM,ARM,OLS,MAG,MAG2,RWM,ESMB
2.9151760094977295,2.5706729616504496,3.512316361372938,2.9787653440457857,2.793409874106582,2.70135157784794,3.0068730613108263,2.6242828144321826,3.9063063806097142,2.549449845913077,2.559047671876481,4.244227531661956,2.6150333249285005,2.589975811615871,2.2964687523648335,2.6778864190668816
3.5345709444125246,2.381824164722614,3.606647541669059,3.1778242544088644,2.793900894495415,2.7000857305447834,2.9655885197644283,2.6307634702113463,4.196992001317668,2.3797846145086012,2.3855183897617724,4.036871269536801,2.445546074550937,2.400029361632603,2.085624276605288,2.643472682222646
3.446825120345184,2.166691616308399,3.5589896218852783,3.1488910838023823,2.791403204195311,2.6978928036055305,2.807604912951971,2.4901837821899635,4.021599382874785,2.1956530132382683,2.191845846207402,3.5984654049487124,2.248633899974054,2.1869666919006776,1.8505155378522995,2.506643431359504
3.729416088547608,2.7432584777384963,3.6945787057338313,3.2714219565465226,2.790175993901559,2.6965093050241182,3.05890380671791,2.679047702451095,3.724347086607715,2.692450750014178,2.7219432170342888,3.808636112046999,2.801023160388108,2.776523431844227,2.497685288827716,2.841215906511521
4.485756999230787,3.218258708854502,3.891825038329452,3.562894543838784,2.7870082247154677,2.6972176977364177,3.3122273934801902,3.003137941011799,2.8615796409999783,3.12162843734719,3.191452515079078,3.4813070848603735,3.2785542051628753,3.297627519548568,3.0703834655152145,3.2197783593192124
3.894995504656495,3.5648279499621833,3.9135668442943983,3.6872427033180335,3.091427371922989,2.69919655951953,3.5050283688346417,3.199032713852143,1.1913838146645928,3.475529768967514,3.5941580304437597,3.5429446028194143,3.689986551288204,3.7390959815201494,3.562220704063736,3.4889908041453626
4.07362047941291,3.4673481414590706,3.80962832079991,3.50608139571738,3.288019592443777,2.701144642317438,3.3656943950534957,2.946268613051122,0.3740951763012257,3.374209134325056,3.477866090951274,2.294996892608084,3.5601686830587385,3.6005477265000265,3.419990890555093,3.3261063085112084
4.40586772883928,3.378320210092654,3.681509988457659,3.38630111153128,3.484305131104356,2.7027946217928855,3.4314999914167803,2.9044236472022487,0.17594596234351556,3.304283131556987,3.4370720050782055,2.612387643134342,3.5187950254960665,3.548637883755569,3.370018689268506,3.2580199738421802
3.6069621422646128,3.290886041575975,3.538606516466478,3.254679772247091,3.094733560417698,2.704073281363528,3.3236209703506945,2.7249752930012137,0.17556250630612613,3.214966901109268,3.3442656850930796,2.185287675720311,3.4182961319373995,3.4448569239622344,3.2564575726884137,3.134721912862663
3.447311309913655,3.219920663554682,3.6169107781633354,3.283308393020913,2.7932422917930246,2.7042122853316037,3.385095736233017,2.6712392780706815,-0.224309970226122,3.16657618487604,3.311398125388904,2.745840141364031,3.377956134589849,3.4004040097879744,3.216324598182813,3.108130495339134
4.91954796858393,3.2537450651753463,3.6305560978081903,3.2539279826633374,4.1175154580736475,2.705616456114387,3.397644965647371,2.6931968743929366,-0.3150902121339727,3.2055071081549453,3.350839899541324,2.337601756973937,3.4093859550553556,3.440009902980784,3.264665458662952,3.1258679661881357
3.1151371792855147,3.3299997317663257,3.752239495251586,3.436995827698179,3.5957178533924923,2.7068041417870123,3.611226599599825,3.014421352018652,-0.6164390404731601,3.3149938257942004,3.484922697184438,2.635724285856928,3.551429852442463,3.5882302143034366,3.4289553921972367,3.312833425673867
4.65917684678122,3.6181844408673935,3.813170867100869,3.55869817607511,4.42194673773987,2.7080926269317924,3.864918094800892,3.3208785107477317,-0.7133927331177015,3.689861689937894,3.898674256781757,3.0334687535215386,3.982670312719669,4.042513598425944,3.936132500402112,3.617028158385623
4.638648185013946,3.852535735502917,4.022192359929794,3.713722828877349,4.753207679123022,2.7121890552556582,4.051267120054575,3.5123448819106953,-1.1835839475192178,3.930957272473671,4.138424728360768,2.89374661147561,4.221172321729162,4.294528779582699,4.230483475672368,3.823862427905621
4.043745384688871,3.835632425202124,4.0208814249478575,3.6269693518494774,4.754058177127235,2.714923020988672,3.9506493454199374,3.3165432819849774,-0.837494438127262,3.827747089569919,3.998406335319782,2.720679304422324,4.062350881815504,4.122354161164688,4.058843713682843,3.692416514681039
4.092612943571336,3.686735765102456,4.035502449101778,3.63305278646034,5.10772143033596,2.81214121668036,3.8300028799626182,3.041778020134185,-0.7724524872575134,3.623400009544064,3.7582454762731863,2.7435563476604585,3.8166119910671874,3.8512378804178464,3.7636847743945,3.5141190731029437
3.4368868991933197,3.0658079218626932,3.917000523477259,3.362250679843524,4.80595899871529,2.717395425107313,3.3308536580271664,2.412977597961675,0.07945651742085058,2.9855425327698804,3.055891152779952,2.104938698505781,3.0796545670692974,3.069379792721139,2.9005074402424333,2.954165490838758
3.5136344445319168,1.5947957914522195,3.7653619666519114,3.1358534317585818,4.348232716607171,2.7144390850383626,2.5392893700968115,2.067177019334372,1.4586367974283032,1.7440746966284364,1.6929638635278978,1.4256339235845206,1.6683853410338416,1.5727207017632991,1.2261486391909109,2.160017252812322
2.30581902615531,0.8083374752403034,3.631143941374476,3.0088817668278525,4.463183416443318,2.7099167885086173,2.0996612353427655,1.9451334554858624,2.0655105194582246,1.1371891768838602,1.0218835951927805,1.501437727825509,0.9745570236507928,0.8408828991061843,0.40354335715506057,1.7782719985975888
1.710656356291726,0.6350311723970758,3.4458828016056797,3.0469008834354763,3.929357227364379,2.701544837446178,1.8905337286546389,1.949439025920673,2.186377033956477,1.0035989801002532,0.8538880670948958,1.032703070814775,0.7935572206985287,0.662108963967663,0.19984319948737503,1.7134567391378246
3.7488315530454783,0.6557054014057594,3.1413490740740424,2.860461718302857,2.790186403723579,2.695102453258653,1.8169692653856904,1.9715756164535048,1.9781636517465009,1.0175387307121266,0.8466768442831637,0.7403002344526156,0.7758869326402064,0.6489781484489489,0.19412662704413813,1.674063227437913
2.0111195589321103,0.27364896661597116,2.847141035741925,2.779000041565978,2.7834448624552,2.6883706852002045,1.5404849656772814,2.2200931486904425,2.1876543707721297,0.7622364295229265,0.5130018810773243,0.8710172788469037,0.44263756611007454,0.2940884515038453,-0.21167975746162424,1.5685828752141677
2.5877104193283325,0.21475039022951495,2.707496417860908,2.7554465545297298,2.7733225557905468,2.670790847224392,1.4366897025362275,2.382101597498276,2.022347493456822,0.7199002824918788,0.4308956594065178,1.8188045806994324,0.36661480956288695,0.21230981246630337,-0.3086103934070584,1.5720860234816005
1.2475718952262445,-0.05715943441338692,2.1813119475556366,2.5345452578262577,2.766404222437271,2.662932213543126,1.0357966968793182,2.4319020641612874,1.9281420270623295,0.532578415876089,0.1767588077636265,0.8349076169626573,0.09032565858062906,-0.055670920748727794,-0.6168866720924385,1.418946136406815
1.33254004374153,-0.1436403214549282,1.8060197337773929,2.413964243287851,2.7567330028003374,2.6556005202200748,0.8938280943636772,2.3965667243748854,1.379076019067238,0.48870437490137775,0.09101763547346708,-0.11558956856455233,-0.0032869602842019326,-0.14215215311549534,-0.7217772229536604,1.3475632445093955
-0.15661019106860227,-0.5910206893179772,1.191758538095913,2.4639060115667086,2.7459631013396417,2.644068813677758,0.5275848619467433,2.5806524019624195,1.5486902619476162,0.16016274739697878,-0.2978211436077999,-0.5633479242435051,-0.3923418165971406,-0.5437451657285368,-1.201183173991542,1.2267250043295765
0.6179677601704516,-0.2128307602595922,1.0117673191868792,2.406067716547573,2.7411635625968187,2.635090980561689,0.6183126143793639,2.4764480909473807,1.4209077855775298,0.3930034376445639,-0.02206702512802794,-0.1950618413095201,-0.10371301136424824,-0.2367420620365281,-0.8633838950696714,1.3133630550028728
0.2870708744183704,-0.11468397003340848,0.7847354762957647,2.3877829875976047,2.7107725850572137,2.622939969550316,0.7332164980455651,2.464158964710577,1.3468851414577987,0.41486148669278566,0.02344180991256517,0.14886261090737862,-0.054565898049307136,-0.18673446263037224,-0.805984525596372,1.3225613122283832
0.15562332918978522,0.6692725915888842,0.9131781830322896,2.292278873789784,2.7060102244728963,2.6180601792760245,1.143528069560661,2.3249676070364114,1.2712873645349676,0.984076453464171,0.709699013919313,1.3302534944023707,0.6511384684046885,0.557454530053319,0.04123405060888567,1.57775548705242
0.2564129260652405,1.7240423347591656,1.0717838933055652,1.9446146115326983,2.7032588548518803,2.615567269049188,1.7257278657504322,2.2260281864860754,1.2020159014624276,1.7335212012753909,1.833042689055279,1.5415829689905554,1.7789978687397754,1.7713136771266302,1.4209347317229408,1.934301672087361
1.0283169697693249,1.9926483320312012,1.226438115391201,1.741040015291476,2.705270429612035,2.614652647305818,2.053518995628711,2.388968953504572,1.3883940941297412,1.9419320205155723,2.3311803734014376,1.1277928366693433,2.28595371945247,2.3120441920695023,2.0307491296182745,2.1007803406782646
0.782229239244844,2.004421492474869,1.050971829376076,1.7617217297004717,2.703466733858092,2.6134066426554003,1.9127759620008715,2.120440636083274,1.4333129185846838,1.9559453081009024,2.433926410715081,0.4803991060601053,2.376544507314691,2.4209193911811884,2.1550879572938664,2.0680085211499324
2.3401636197531905,1.9223997998717952,1.2359732662153182,1.741343628240423,2.702018045398654,2.6117622670774745,1.805444902318332,2.1586271154621155,1.6968236409607984,1.8681254960467013,2.2686385281542427,1.1692173371244894,2.22437381693519,2.2561354724631792,1.9499828635959289,2.0091836919758705
1.4473538610974552,1.982047076676674,1.5805101393550312,1.7506962785244056,2.7011563709596493,2.611095002161558,1.9670908296233791,2.203342129344716,1.9662006846679736,1.929507319711772,2.444199663341626,0.8355568112980144,2.405903714100386,2.455154368536111,2.1636024237876303,2.08193634773063
0.6937046100128839,1.8297125212312304,1.5555993072426262,1.7537802843243768,2.700129170116919,2.6101805966589633,1.9075007692856925,1.9777310717790435,2.4262696227885794,1.786644518697797,2.3159015064244457,-0.11438467316101247,2.276897642941098,2.316880476893503,2.002284549263835,1.9585143453064155
2.399599196528447,1.8078828708041463,1.851018934815184,1.829891569150593,2.6985453094276153,2.608773804642061,1.990375504593214,2.031295132742288,2.714218084267017,1.77390805135512,2.2462006109456647,0.7283961980795437,2.225351259106282,2.2468234376797045,1.912403946295529,1.9703238410484163
2.316565426611888,1.572650940901745,1.8276125550803692,1.8575519211064095,2.6930755061029616,2.605527052785864,1.717912647152546,1.852999488353916,2.693031829428172,1.5584446062179138,1.809176982088454,0.8798249694569114,1.7910907150335431,1.7754364631580517,1.3668871080528813,1.7695432494416734
2.0761922260208165,1.7139648333037152,2.003564697126327,1.7729434034238123,2.6862046734372917,2.5981040648119693,1.888445947874036,1.9881339803754103,2.767576721243681,1.7020154981747346,1.9534934929801504,1.3994249716352618,1.9347458757261715,1.932412991941365,1.5411138939928917,1.8541465937385269
2.589730336115835,1.6720293514119733,2.110456533338029,1.8685211038483271,2.684015729145778,2.5959747826823945,1.886623325649545,2.040071049536356,2.8560754279197464,1.6659722384608149,1.8569400376534724,2.0212800659174843,1.8548235647771356,1.8343747196805975,1.4171333951255898,1.8578761073747425
2.5881602548769655,1.6000658686858211,2.229934499856328,1.966442535955809,2.6804451969046705,2.5929418156862143,1.785786902876926,1.9819096511263183,2.927107173377075,1.5952633231142497,1.8030692490228517,1.7910866692572225,1.8043065277081016,1.777379224609433,1.3466670525455022,1.8366711898048074
1.906259696770669,1.4887351622782066,1.9167457464563011,1.8571207863527583,2.678112551907496,2.5904985925022954,1.5538740951659586,1.7586054703791456,2.749767259542346,1.4831861005260962,1.7445214583885738,0.8324837229086451,1.7350472290971035,1.7117377053834812,1.2730626684922806,1.7108584539116434
1.059500374933298,1.4780564689340618,1.83541428583726,1.786590600502235,2.675107685980275,2.5877399722859993,1.4983077674201046,1.6827048023273172,2.7276907573548836,1.4744146710591592,1.687102937562002,0.9111066499959762,1.6770264688053511,1.650131457424866,1.2033598261210374,1.6577032528626785
0.6307834732056325,1.5347849584342692,1.8423987333918668,1.7638758629200593,2.672827756789642,2.585001144541231,1.6396589063161344,1.6760996263558616,2.501586062173633,1.5280828409281575,1.8334718528185308,0.8861777211638998,1.813856889292615,1.804937745906111,1.3886072515383725,1.7003825457556523
2.0159903932585608,1.558333952465122,2.1414167493605545,1.936567408379295,2.670565579536227,2.582958106994342,1.933069020316291,1.8950493842589484,2.5709694697375385,1.5509550117718864,1.8668088297835992,2.1008312894318175,1.8651582304703336,1.8448636264049647,1.432272702827291,1.8123451585484323
2.8128653086411965,1.652799858892931,2.3397235298360046,2.110507278410198,2.6695434820755124,2.5811701357635015,2.150315580231024,2.0283087941925446,2.519278208340636,1.6431197768654455,2.076050642551309,2.40185468160813,2.072399530996695,2.0709462394144142,1.69531781092595,1.9644966230048744
2.31381963626417,1.7566130160429103,2.3923688527484903,2.21060828957654,2.667660535505515,2.580240218168866,2.1993362723931953,1.9590475618924532,2.3685127133403094,1.747420000703578,2.2904150499653024,1.679706683667932,2.2737931750831875,2.2975167677177866,1.9643300986529109,2.0518727255344684
2.1338605270602513,2.071006874054929,2.5521628246171435,2.352169908295884,2.66694733725115,2.5848266248203395,2.437701526972296,2.201873347225742,2.0566815659679216,2.062118717301183,2.658752361278512,2.2679859005631373,2.6383301651727837,2.691446571239262,2.4250708790174684,2.3187285835253304
2.218983233710214,2.2620360316527495,2.5978658148182214,2.3886940715840246,2.6664865162402394,2.5851275553163244,2.6191327132994027,2.322151692211299,1.6554002150867886,2.2549606596775704,2.890080330581228,1.723304682275176,2.867114645599909,2.9364348735263586,2.714320621158676,2.46397168851353
2.608112175732441,2.249283480156981,2.8768649755395455,2.6191947967987512,2.6669393512405786,2.58495931946935,2.8063614441186693,2.6316907683727644,1.5982107718446104,2.2413905850645746,2.8750229697172687,2.587141948402004,2.872866332238907,2.9264534830678968,2.695302441028526,2.5918247799883396
3.071896730470143,2.3403683973636995,3.120591047422888,2.79981376592428,2.6666281206553344,2.5851497680954902,2.87670475141274,2.722526241761846,1.4370569074535269,2.3312621724677105,2.936301165943582,2.6053623211778096,2.9493737377737816,2.9970647613011145,2.771851642313056,2.6974758365243545
2.89713160263794,2.462694434139604,3.088584714818354,2.734272305783392,2.6655933584497338,2.585470499884535,2.901592995515104,2.679086668285758,1.5484906994972292,2.4522207490386783,3.009060647941036,1.9694571702707129,3.0106974843374577,3.065895145450392,2.862703790964899,2.718660092762216
2.344280477009331,2.5679892217696807,2.9485023949001112,2.5796418969257826,2.666461618009541,2.5865053238552327,2.829178113063773,2.4738073365271855,1.7072728487312228,2.5563665088168164,3.068047738210585,1.4275827938112993,3.0512062739957524,3.1194138817304933,2.936319434072267,2.6694658701200926
2.293357120047786,2.557573463724866,2.936698880893215,2.5132722128207288,2.6679940345765596,2.586595343854857,2.826631589076939,2.4385776233800485,1.9408493958092965,2.5426394161400427,2.928708888848128,2.0752860192923106,2.9139574639146417,2.9652135706880443,2.761388155703624,2.605799535297237
3.006014332914615,2.5899838771246424,3.0107852483497326,2.5670091575045677,2.668268496084234,2.586922423960361,2.840530386869002,2.4794019768405544,1.684777950266203,2.574407105431645,2.9133387882493342,2.2280695990770027,2.9030411143828574,2.947733574699554,2.74178964690361,2.6335392570065252
2.987232800150445,2.5407316982974217,3.0083192082785764,2.5774969298409656,2.6675414530513724,2.586360602415738,2.7314981051151355,2.331334396875818,1.656858824201568,2.5262416442432336,2.7347015989299654,2.082771347684699,2.729355905639385,2.756058513817102,2.517480855445391,2.5424436424724957
2.113389408627468,2.665543102316444,2.9422311070698366,2.4411261282567516,2.667445608538068,2.5864253392769636,2.672511294178666,2.1906435533229516,1.548540232613349,2.651944241848105,2.7914421476902387,1.7923130672250351,2.7803037507151847,2.811150626847806,2.5886942169373244,2.5187890177795116
2.362863406081394,2.643826553918109,2.8548453509421057,2.318907630485309,2.6665164221788156,2.5856859971080355,2.572488286754796,2.025693000156811,1.7099280030314468,2.6311683814764524,2.7512099535983694,1.4958207166399249,2.7382590420380035,2.7655620794561493,2.5383135904267085,2.4317447414292355
2.2630944076785675,2.577041506167451,2.7057020846935433,2.2877690686896957,2.666055857547681,2.5852981656696357,2.536286554112261,2.062664716714801,1.3496654190767732,2.56743802156973,2.631383323490839,2.0528148140019975,2.6180150013658245,2.6361005760728804,2.388171309485872,2.3873137826162667
2.222588330795485,2.3949924855271276,2.5892307720079253,2.260039647153524,2.66504395828523,2.5844504473438,2.374340410169886,1.982305876233968,1.1279650378033468,2.3924444088527497,2.3820187818059586,1.7971231588730472,2.3715742524022883,2.3717991845861945,2.075708268196331,2.2542021785115502
2.8183194377315255,2.116815532175524,2.530041764884477,2.2556048520613157,2.6624555224303963,2.582331482802959,2.137168599500831,1.9250911019936616,1.2440019647107723,2.122534037146299,2.0601535904267516,1.7586255840025125,2.046514319070048,2.031564520793219,1.6726800055300948,2.090845895407007
2.260316744142175,2.1211321274999007,2.4936796985455896,2.240917361762296,2.65948177611776,2.578884526034812,2.1117512324900267,1.875654059893917,1.4379653074335863,2.1322548760082474,2.0119820459181534,1.685837926491731,1.9946391308471567,1.980336719885064,1.613691046352598,2.0652020858956535
2.5260687517797,1.9940339870252304,2.24366814340814,2.1281625557014485,2.657207812040644,2.576830201068775,1.8993243852228363,1.752783183686595,1.5111446921042715,2.007439853184757,1.8805702341217776,1.5943457551290936,1.8524246856703397,1.8387650715490589,1.4503627068592555,1.9422389566736444
3.1135834895286116,1.9970015887869337,2.2632208826766576,2.1413305138448075,2.655378399711582,2.5696842491951606,1.9044910412798728,1.772969810705833,1.3130894783410785,2.001408883328668,1.9664528185342032,2.0501350055884555,1.9353849799162013,1.934306021443447,1.5596660303096868,1.970540506603378
2.2819883214958003,2.0550393112751744,2.4106997266373313,2.2291686172563776,2.65381138548688,2.573266670926267,2.0429320587214934,1.9044758791656755,1.1128208977631004,2.053129024184567,2.0903923965949627,2.807129948361616,2.0706278249562087,2.0716791022252803,1.7164658773609778,2.0692914793003956
2.5271464323380526,2.209842024660674,2.513014510400433,2.313215588158349,2.652450264051589,2.5717346020375307,2.2022259595368037,2.0194839796909436,0.9617723555938262,2.204171061615828,2.2746736446566715,2.6786728622403566,2.2604289657449854,2.270157369524758,1.9487271336153171,2.202886068530448
2.0002384140616396,2.0477332522878715,2.4148224201604385,2.251153630261588,2.6504320266874117,2.5649968191472343,2.163234420577203,2.0003595794820206,1.2269593885808394,2.0469303026078025,2.06806908552176,2.3199861868434657,2.058641244566342,2.0495579567661584,1.6909690258813814,2.091628149468293
2.036472996337586,2.0101140172025316,2.3431709166106893,2.234782190140592,2.6485518358390543,2.568035241500346,2.1297100900597448,2.023505852246537,1.4209707937578475,2.0089791156236925,2.043554391017558,2.346537771930433,2.0393714864410843,2.027297283743187,1.6616862486731772,2.0777053872570947
2.924327811403596,1.9286461793869472,2.3532318857900743,2.240078011569176,2.6451639816503656,2.5657157358654903,2.1413373501088286,2.077047555708996,1.4781779423314267,1.9289038493802464,1.954555450880993,2.2664845649794687,1.956561565071915,1.935702387668994,1.5517240464264048,2.050146216884853
2.2506346620540096,2.04406275750842,2.239216881894351,2.2170422302938766,2.6436114370352657,2.564294109217988,2.139333551832328,2.0698825512055343,1.1707725981465078,2.042396079186732,2.081244783118083,1.994810407076091,2.0769750300808916,2.070036771362092,1.711813839178173,2.1026414109510565
1.9916837879586864,1.8155693380995623,2.1388282972222115,2.1707374853355703,2.6410675178995873,2.556950425617538,1.93590173761993,1.900737920840674,1.464115189495674,1.820322261145368,1.790754950951811,1.7345088143464702,1.786446206434345,1.7600879281733903,1.3499232916981243,1.9206381545683557
2.0387756633421144,1.6691921194439343,2.147375520254047,2.180378033408306,2.638336079078801,2.5591082739567743,1.8622761852567775,1.8621287380452451,1.737945453527212,1.6781220168068598,1.6105651779135506,1.6645465749275286,1.610648478903591,1.570146705219366,1.1267436518247202,1.8327984915434905
2.317410206112374,1.741696122010177,2.1929863014043423,2.179434457820924,2.6352535425731083,2.5513476068729153,1.930719436278688,1.9079070404789469,1.8351448430284023,1.7484187803896454,1.7011797952551082,2.0567960483956806,1.7011316494707005,1.667972381111513,1.2421284692497971,1.884235018486156
1.657794575155417,1.8091954587971852,2.0705316675182024,2.106615818264948,2.6319167770061114,2.553529551802024,1.923609047306452,1.8770198969013852,1.7603338114486888,1.8096177224918613,1.854846856164988,1.9885766821995596,1.8472700654069307,1.8311328188050544,1.4358404278949126,1.9120250734557955
2.2162325782801156,1.83571303834398,2.1799100993557374,2.2082954814504143,2.630033412394599,2.55157955172832,1.9939653059144715,1.8954161493557695,1.8235950874581297,1.8342530311229135,1.9124686850390689,1.8722283059423124,1.9036981904339376,1.8919900168245225,1.5091405933329345,1.9626083367420415
1.2567341198979387,1.7444726517993745,2.0068376175891145,2.1522129896440023,2.627316833572624,2.548954179516081,1.851055631588656,1.819860139752146,1.6537678964629876,1.7481260638468656,1.7522916165564175,1.6688959145010192,1.7471356893529777,1.7220488252678308,1.3107160803254616,1.868122702449858
1.3831725472007963,1.6236951565961966,1.87108158047618,2.040187813664567,2.624099144873445,2.5460957989946817,1.7388870111405843,1.7981285494614332,1.6258050147547332,1.6317858366053213,1.589398887324729,1.4490229816285811,1.5846381044137547,1.548554041593884,1.1095121465832616,1.7648752717640126
1.1172713186133607,1.5212285268044727,1.7164580814070178,1.9537311826883383,2.6205098335337027,2.5410848105221517,1.5314818673451849,1.732886226955155,1.4771021368867654,1.5320173489119584,1.4650427071162926,1.394596331043294,1.4541291965511034,1.415545012736389,0.9569245377120384,1.670919366417936
1.5216215167028713,1.7086608209088907,1.8439991493785544,2.05266096440074,2.617573346988604,2.5315111335446803,1.592612136878573,1.744737012587931,1.2555746775476884,1.7151395035371144,1.6753990258181457,1.7885804226339723,1.6641128201072646,1.640845590142714,1.2213982309450302,1.7969841265859827
2.0258745971737255,1.815176508528148,1.937471980018097,2.0770947242943207,2.615341166278445,2.5293829695663153,1.6845538082888871,1.7670461524366383,0.863541907180787,1.817252808466188,1.8294179722856672,1.7568168727932485,1.8112940750342952,1.804312246165931,1.4150474869509566,1.8727029143707037
1.6154967994083325,1.816915915332216,1.9468890447753804,2.0566137516774736,2.613396141534599,2.529141704724511,1.6565171338161189,1.7894172988095702,0.20730257884407077,1.8164899400041965,1.8741261970057597,2.203377797336974,1.855889299797967,1.853607272952445,1.472153475424889,1.88416179687425
1.8571703018656016,1.574688030771044,2.1038666775840698,2.073731696891113,2.6099423235155035,2.5215206517499045,1.6235371203032205,1.8470284326375213,0.2964408683323816,1.57734722086471,1.625131390852206,2.530304869229654,1.6152437302008582,1.5888045191868194,1.1639125028105368,1.7808096853113875
2.2911517471306304,1.8214493352205197,2.409280414765365,2.1987328597181524,2.6074785372432445,2.5170013719828073,1.863718143728964,1.970230632337863,0.3051414496056948,1.8218893713985107,1.8597882890875972,2.7419012079951903,1.8573527373772365,1.8417433736383308,1.457444937455094,1.9626602881355308
2.531794331159918,2.005940339114462,2.533696044524237,2.244499899986535,2.604106544416112,2.5149376876846814,2.0203433998206255,2.1104493528026227,0.16238532110093296,2.002512198321984,2.080038898056589,3.1735128299065347,2.081485948033663,2.0797071094619075,1.7322387181550143,2.109375087291933
2.0969554844163794,2.089765469576524,2.5879061532153087,2.2701099950373185,2.599564674556753,2.516114296069513,2.0358394931099317,2.093779905462524,0.253774552917041,2.086002656709399,2.158454363839726,2.715995594384931,2.1572085834732855,2.1625341620570926,1.8303692302984664,2.152086730262242
2.174202964712089,2.0518014098850466,2.4500323342545136,2.202560590030887,2.5974674956080164,2.512391681849928,1.9176813221408588,2.017634212180077,0.335908325400891,2.0494154846146886,2.0982054537394923,2.428063205653383,2.0999845296485837,2.0983795368074896,1.7560677689940565,2.0919539351412864
2.1409881567573965,2.1199773468281164,2.540597989044837,2.3005510364709463,2.595700682287941,2.5097794836823706,2.070795494407746,2.11149097582576,0.3097587719298245,2.1177523263641573,2.148810931162573,2.688893393857199,2.1583081740372174,2.154942870705766,1.8198216055599648,2.169651317455859
1.9157144052228143,2.0226299900497846,2.618486771390352,2.3313263948026295,2.5944925316267673,2.5086735886107725,2.052213423379514,2.1122577075721325,0.33451235227990317,2.02352492576196,2.0122529814447505,2.9434063305414693,2.0309389368610855,2.010533472719042,1.6505292777636116,2.1198405023953684
2.748655432248916,2.0394877777944407,2.7765528441945984,2.4307650158617036,2.5923132961490443,2.5066428830024012,2.0897840990075776,2.0771353395777608,0.1944956809175169,2.0424799905887054,1.9899307305296732,3.0694323175628586,2.0126182406650557,1.9866925308062584,1.62336674138201,2.1350777691394605
4.13679650193443,1.9580829744000177,2.9791933526226195,2.5388588965726444,2.590387243121167,2.5050380753358543,2.2004808135724128,2.139364312004819,0.22738064798919488,1.9644399558983745,1.870605311348973,3.482716916307384,1.90691677091069,1.862144454235922,1.4754653620506764,2.1283171189562027
2.523964361077579,1.85457360709912,2.8955989982690165,2.4176984358637887,2.587872347055806,2.5026154033383716,1.9856277109806475,1.945371883403436,0.3974962306392049,1.8678614433867848,1.691593547818057,3.114070449919623,1.7293086625817244,1.6689303310295338,1.2539846601517892,1.9806313276180165
2.403781273410483,1.6864868403206514,2.8029508448937306,2.294412661905074,2.58498881662215,2.498976337839502,1.7252495492383575,1.809260330947496,0.5347495650581457,1.7162066457637448,1.3739814266506936,2.759165142944289,1.4121055991770788,1.3283173176228924,0.8610941137522009,1.798465266316752
1.624010216026329,1.3059416296464073,2.694710410189049,2.197512374906045,2.5813741249808895,3.7260754221212222,1.483994988880866,1.781705727518653,1.1161986723304151,1.3615284992171517,0.8413626599883656,3.646777868486022,0.8976471370035949,0.7620586983908558,0.202900351563314,1.545527315407554
0.8026472513217833,1.3936067492934114,2.457783484668546,2.046459942346765,2.577495040762642,2.490677462369128,1.344482237823828,1.73359444696823,0.9105595535320976,1.4530889938444278,0.9086007768935006,3.29282049919518,0.955603691812842,0.8338821947285647,0.29070028797080427,1.5354360400132308
2.1624876487932045,1.3226863470168393,2.2678187022983756,2.025585419069592,2.5725344231055978,2.4834574696320164,1.2738898723748464,1.7299421760459484,0.8338373009328048,1.3755097961286715,0.9107682693738572,3.1083662781080403,0.9581324777583246,0.8366776976853724,0.2976293897363933,1.5104514151545172
0.18756267510666128,1.2423847280160878,2.1659635940286357,2.0343548854708264,2.568461279363243,2.479929714552145,1.205980104082867,1.7536875777706489,1.1110398710351133,1.304566758650851,0.7900615665365398,3.037778946771204,0.8352823688660533,0.7081143659938739,0.15246827952525577,1.4706676971072166
1.650954864124153,1.2648719368959274,1.9896428633377223,2.1526209814573747,2.5649777107252656,2.4753778743743977,1.1691155378542395,1.7253368917008358,1.035374535086664,1.3202665278728545,0.858424377964063,3.247515058111455,0.8931553735012634,0.7799842632542034,0.2414509979439125,1.5141621947487822
1.3144292017579084,1.3290991374479966,1.9609173659905437,2.0825145585680964,2.5604431365494587,2.4719471012463545,1.207987707065896,1.7243636791089008,0.9952291033815897,1.3845097844003282,0.9197684264231956,3.196894073754402,0.957739957349494,0.8456003992227149,0.32142559316312236,1.5277891121251304
1.4111999874484935,1.3152432867263542,1.8448450451987335,1.9490765112690625,2.550153511174648,2.4679537280797117,1.131301560135518,1.7182639432352569,0.9601107679975353,1.3743958658515731,0.8935216000813169,2.5743550186010085,0.9265260116488064,0.8182339653793104,0.2929869502519176,1.4838144801093023
1.3505314659514598,1.3746774170246452,1.847683863499852,2.0010742041104255,2.5425312328573706,2.4650629326269877,1.152441267227232,1.6908055413174885,1.1441168165131854,1.443553423396218,0.9087140853210844,2.3797442160372517,0.9468721951246544,0.8351078881137581,0.3157550371225677,1.5110368135363041
1.66831208288418,1.2805469729084982,1.9396009934912315,2.081723586233091,2.5390942858563186,2.4608231601664774,1.0985493031281148,1.7969350548401213,1.374319903032073,1.361842692204219,0.7900252271726236,2.695103927769929,0.8366987907292063,0.7110130754108239,0.1735883626876093,1.5076316401125136
